event_type,event_month,market_avg,market_max
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,1,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,12,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
miscellaneous,3,296440.38083156,52002944.0
sports,3,296440.38083156,52002944.0
miscellaneous,3,296440.38083156,52002944.0
miscellaneous,2,296440.38083156,52002944.0
miscellaneous,2,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,11,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,10,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,8,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,9,296440.38083156,52002944.0
arts & theatre,3,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,3,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,3,296440.38083156,52002944.0
arts & theatre,3,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,3,296440.38083156,52002944.0
arts & theatre,3,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,3,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,2,296440.38083156,52002944.0
arts & theatre,3,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
arts & theatre,7,296440.38083156,52002944.0
music,7,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,1,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
music,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
music,7,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
miscellaneous,9,296440.38083156,52002944.0
miscellaneous,9,296440.38083156,52002944.0
miscellaneous,9,296440.38083156,52002944.0
miscellaneous,9,296440.38083156,52002944.0
miscellaneous,9,296440.38083156,52002944.0
miscellaneous,9,296440.38083156,52002944.0
miscellaneous,9,296440.38083156,52002944.0
miscellaneous,9,296440.38083156,52002944.0
music,8,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,1,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,1,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,1,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
music,10,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,1,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,1,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,8,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,1,296440.38083156,52002944.0
sports,10,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,9,296440.38083156,52002944.0
sports,12,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,7,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
sports,11,296440.38083156,52002944.0
